file_name,model_type,prompt_detail,temp,completion_id,compiled,passed_bench,correct,first CT,Levenshtein distance,area
REF.txt,manual,NA,NA,NA,1,1,1,"6F0FA9163F92C56027EA4D329455D7D7
",0,0.000000
completions_llm/completion_H_t0.1_0.v,llm,H,0.1,0,1,1,0,"A79374C740D0B90AE69A8DC806A6A318
",2528,0.000000
completions_llm/completion_H_t0.1_1.v,llm,H,0.1,1,1,1,0,"52878113B5844CFF136FD98C72E2F74C
",2519,0.000000
completions_llm/completion_H_t0.1_10.v,llm,H,0.1,10,1,1,0,"52878113B5844CFF136FD98C72E2F74C
",2519,0.000000
completions_llm/completion_H_t0.1_11.v,llm,H,0.1,11,0,0,0,NA,NA,NA
completions_llm/completion_H_t0.1_12.v,llm,H,0.1,12,0,0,0,NA,NA,NA
completions_llm/completion_H_t0.1_13.v,llm,H,0.1,13,1,1,0,"F068237C17ABEE5DB1CDB62E1D40988C
",2546,0.000000
completions_llm/completion_H_t0.1_14.v,llm,H,0.1,14,0,0,0,NA,NA,NA
completions_llm/completion_H_t0.1_15.v,llm,H,0.1,15,1,1,0,"52878113B5844CFF136FD98C72E2F74C
",2519,0.000000
completions_llm/completion_H_t0.1_16.v,llm,H,0.1,16,1,1,0,"52878113B5844CFF136FD98C6076D3C3
",2532,0.000000
completions_llm/completion_H_t0.1_17.v,llm,H,0.1,17,1,1,0,"EA9539810D06F447ABD75B0EF06075CE
",2542,0.000000
completions_llm/completion_H_t0.1_18.v,llm,H,0.1,18,1,1,0,"52878113B5844CFF136FD98C72E2F74C
",2519,0.000000
completions_llm/completion_H_t0.1_19.v,llm,H,0.1,19,1,1,0,"A79374C740D0B90AE69A8DC806A6A318
",2528,0.000000
completions_llm/completion_H_t0.1_2.v,llm,H,0.1,2,1,1,0,"549487A0B3E74AF91569BA8A74E4F14A
",2544,0.000000
completions_llm/completion_H_t0.1_20.v,llm,H,0.1,20,1,1,0,"F068237C17ABEE5DB1CDB62E1D40988C
",2546,0.000000
completions_llm/completion_H_t0.1_21.v,llm,H,0.1,21,1,1,0,"A79374C740D0B90AE69A8DC806A6A318
",2528,0.000000
