file_name,model_type,prompt_detail,temp,completion_id,compiled,passed_bench,correct,first CT,Levenshtein distance,area
REF.txt,manual,NA,NA,NA,1,1,1,"6F0FA9163F92C56027EA4D329455D7D7
",0,448.856071
completions_llm/completion_H_t0.1_0.v,llm,H,0.1,0,0,0,0,NA,NA,NA
completions_llm/completion_H_t0.1_1.v,llm,H,0.1,1,0,0,0,NA,NA,NA
completions_llm/completion_H_t0.1_10.v,llm,H,0.1,10,0,0,0,NA,NA,NA
completions_llm/completion_H_t0.1_11.v,llm,H,0.1,11,0,0,0,NA,NA,NA
completions_llm/completion_H_t0.1_12.v,llm,H,0.1,12,0,0,0,NA,NA,NA
completions_llm/completion_H_t0.1_13.v,llm,H,0.1,13,0,0,0,NA,NA,NA
completions_llm/completion_H_t0.1_14.v,llm,H,0.1,14,0,0,0,NA,NA,NA
completions_llm/completion_H_t0.1_15.v,llm,H,0.1,15,0,0,0,NA,NA,NA
completions_llm/completion_H_t0.1_16.v,llm,H,0.1,16,0,0,0,NA,NA,NA
completions_llm/completion_H_t0.1_17.v,llm,H,0.1,17,0,0,0,NA,NA,NA
completions_llm/completion_H_t0.1_18.v,llm,H,0.1,18,0,0,0,NA,NA,NA
completions_llm/completion_H_t0.1_19.v,llm,H,0.1,19,0,0,0,NA,NA,NA
completions_llm/completion_H_t0.1_2.v,llm,H,0.1,2,0,0,0,NA,NA,NA
completions_llm/completion_H_t0.1_20.v,llm,H,0.1,20,0,0,0,NA,NA,NA
completions_llm/completion_H_t0.1_21.v,llm,H,0.1,21,0,0,0,NA,NA,NA
completions_llm/completion_H_t0.1_22.v,llm,H,0.1,22,0,0,0,NA,NA,NA
completions_llm/completion_H_t0.1_23.v,llm,H,0.1,23,0,0,0,NA,NA,NA
completions_llm/completion_H_t0.1_24.v,llm,H,0.1,24,0,0,0,NA,NA,NA
completions_llm/completion_H_t0.1_25.v,llm,H,0.1,25,0,0,0,NA,NA,NA
completions_llm/completion_H_t0.1_26.v,llm,H,0.1,26,0,0,0,NA,NA,NA
completions_llm/completion_H_t0.1_27.v,llm,H,0.1,27,0,0,0,NA,NA,NA
completions_llm/completion_H_t0.1_28.v,llm,H,0.1,28,0,0,0,NA,NA,NA
completions_llm/completion_H_t0.1_29.v,llm,H,0.1,29,0,0,0,NA,NA,NA
