file_name,model_type,prompt_detail,temp,completion_id,compiled,passed_bench,correct,first CT,Levenshtein distance,area
REF.txt,manual,NA,NA,NA,1,1,1,"5579C1387B228445
",0,0.000000
completions_llm/completion_H_t0.1_0.v,llm,H,0.1,0,1,1,0,"565515DFF3332D88
",441,0.000000
completions_llm/completion_H_t0.1_1.v,llm,H,0.1,1,1,1,0,"565515DFF3332D88
",441,0.000000
completions_llm/completion_H_t0.1_10.v,llm,H,0.1,10,1,1,0,"565515DFF3332D88
",441,0.000000
completions_llm/completion_H_t0.1_11.v,llm,H,0.1,11,1,1,0,"565515DFF3332D88
",441,0.000000
completions_llm/completion_H_t0.1_12.v,llm,H,0.1,12,1,1,0,"565515DFF3332D88
",441,0.000000
completions_llm/completion_H_t0.1_13.v,llm,H,0.1,13,1,1,0,"565515DFF3332D88
",441,0.000000
completions_llm/completion_H_t0.1_14.v,llm,H,0.1,14,1,1,0,"565515DFF3332D88
",441,0.000000
completions_llm/completion_H_t0.1_15.v,llm,H,0.1,15,1,1,0,"565515DFF3332D88
",441,0.000000
completions_llm/completion_H_t0.1_16.v,llm,H,0.1,16,1,1,0,"565515DFF3332D88
",441,0.000000
completions_llm/completion_H_t0.1_17.v,llm,H,0.1,17,1,1,0,"565515DFF3332D88
",441,0.000000
completions_llm/completion_H_t0.1_18.v,llm,H,0.1,18,1,1,0,"565515DFF3332D88
",441,0.000000
completions_llm/completion_H_t0.1_19.v,llm,H,0.1,19,1,1,0,"565515DFF3332D88
",441,0.000000
completions_llm/completion_H_t0.1_2.v,llm,H,0.1,2,1,1,0,"565515DFF3332D88
",441,0.000000
completions_llm/completion_H_t0.1_20.v,llm,H,0.1,20,1,1,0,"565515DFF3332D88
",441,0.000000
completions_llm/completion_H_t0.1_21.v,llm,H,0.1,21,1,1,0,"565515DFF3332D88
",441,0.000000
completions_llm/completion_H_t0.1_22.v,llm,H,0.1,22,1,1,0,"565515DFF3332D88
",441,0.000000
completions_llm/completion_H_t0.1_23.v,llm,H,0.1,23,1,1,0,"565515DFF3332D88
",441,0.000000
completions_llm/completion_H_t0.1_24.v,llm,H,0.1,24,1,1,0,"565515DFF3332D88
",441,0.000000
completions_llm/completion_H_t0.1_25.v,llm,H,0.1,25,1,1,0,"565515DFF3332D88
",441,0.000000
completions_llm/completion_H_t0.1_26.v,llm,H,0.1,26,1,1,0,"565515DFF3332D88
",441,0.000000
completions_llm/completion_H_t0.1_27.v,llm,H,0.1,27,1,1,0,"565515DFF3332D88
",441,0.000000
completions_llm/completion_H_t0.1_28.v,llm,H,0.1,28,1,1,0,"565515DFF3332D88
",441,0.000000
completions_llm/completion_H_t0.1_29.v,llm,H,0.1,29,1,1,0,"565515DFF3332D88
",441,0.000000
completions_llm/completion_H_t0.1_3.v,llm,H,0.1,3,1,1,0,"565515DFF3332D88
",441,0.000000
completions_llm/completion_H_t0.1_30.v,llm,H,0.1,30,1,1,0,"565515DFF3332D88
",441,0.000000
completions_llm/completion_H_t0.1_31.v,llm,H,0.1,31,1,1,0,"565515DFF3332D88
",441,0.000000
completions_llm/completion_H_t0.1_32.v,llm,H,0.1,32,1,1,0,"565515DFF3332D88
",441,0.000000
completions_llm/completion_H_t0.1_33.v,llm,H,0.1,33,1,1,0,"565515DFF3332D88
",441,0.000000
completions_llm/completion_H_t0.1_34.v,llm,H,0.1,34,1,1,0,"565515DFF3332D88
",441,0.000000
completions_llm/completion_H_t0.1_35.v,llm,H,0.1,35,1,1,0,"565515DFF3332D88
",441,0.000000
completions_llm/completion_H_t0.1_36.v,llm,H,0.1,36,1,1,0,"565515DFF3332D88
",441,0.000000
