file_name,model_type,prompt_detail,temp,completion_id,compiled,passed_bench,correct,first CT,Levenshtein distance,area
REF.txt,manual,NA,NA,NA,1,1,1,"6F0FA9163F92C56027EA4D329455D7D7
",0,4.866048
completions_llm/completion_H_t0.1_0.v,llm,H,0.1,0,1,1,0,"CAA01628516DC07A4799C3401F46D20B
",2533,0.000000
completions_llm/completion_H_t0.1_1.v,llm,H,0.1,1,1,1,0,"CAA01628516DC07A4799C3401F46D20B
",2533,0.000000
completions_llm/completion_H_t0.1_10.v,llm,H,0.1,10,0,0,0,NA,NA,NA
completions_llm/completion_H_t0.1_11.v,llm,H,0.1,11,1,1,0,"CAA01628516DC07A4799C3401F46D20B
",2533,0.000000
completions_llm/completion_H_t0.1_12.v,llm,H,0.1,12,1,1,0,"CAA01628516DC07A4799C3401F46D20B
",2533,0.000000
completions_llm/completion_H_t0.1_13.v,llm,H,0.1,13,0,0,0,NA,NA,NA
completions_llm/completion_H_t0.1_14.v,llm,H,0.1,14,1,1,0,"CAA01628516DC07A4799C3401F46D20B
",2533,0.000000
completions_llm/completion_H_t0.1_15.v,llm,H,0.1,15,1,1,0,"BE6A362A2EFC70217D06FAA490D40235
",2540,0.000000
completions_llm/completion_H_t0.1_16.v,llm,H,0.1,16,1,1,0,"7B610F877627545E733C21ED1BDD4C1B
",2540,0.000000
completions_llm/completion_H_t0.1_17.v,llm,H,0.1,17,1,1,0,"BE6A362A2EFC70217D06FAA490D40235
",2540,0.000000
completions_llm/completion_H_t0.1_18.v,llm,H,0.1,18,1,1,0,"D93917113DEC2624F433F2279D8D6558
",2543,3.096576
completions_llm/completion_H_t0.1_19.v,llm,H,0.1,19,1,1,0,"CAA01628516DC07A4799C3401F46D20B
",2533,0.000000
completions_llm/completion_H_t0.1_2.v,llm,H,0.1,2,1,1,0,"D93917113DEC2624F433F2279D8D6558
",2543,3.096576
completions_llm/completion_H_t0.1_20.v,llm,H,0.1,20,1,1,0,"CAA01628516DC07A4799C3401F46D20B
",2533,0.000000
completions_llm/completion_H_t0.1_21.v,llm,H,0.1,21,1,1,0,"CAA01628516DC07A4799C3401F46D20B
",2533,0.000000
completions_llm/completion_H_t0.1_22.v,llm,H,0.1,22,1,1,0,"7B610F877627545E733C21ED1BDD4C1B
",2540,0.000000
completions_llm/completion_H_t0.1_23.v,llm,H,0.1,23,1,1,0,"7B610F877627545E733C21ED1BDD4C1B
",2540,0.000000
completions_llm/completion_H_t0.1_24.v,llm,H,0.1,24,1,1,0,"CAA01628516DC07A4799C3401F46D20B
",2533,0.000000
completions_llm/completion_H_t0.1_25.v,llm,H,0.1,25,1,1,0,"CAA01628516DC07A4799C3401F46D20B
",2533,NA
completions_llm/completion_H_t0.1_26.v,llm,H,0.1,26,0,0,0,NA,NA,NA
completions_llm/completion_H_t0.1_27.v,llm,H,0.1,27,1,1,0,"CAA01628516DC07A4799C3401F46D20B
",2533,0.000000
completions_llm/completion_H_t0.1_28.v,llm,H,0.1,28,1,1,0,"CAA01628516DC07A4799C3401F46D20B
",2533,0.000000
completions_llm/completion_H_t0.1_29.v,llm,H,0.1,29,1,1,0,"CAA01628516DC07A4799C3401F46D20B
",2533,0.000000
completions_llm/completion_H_t0.1_3.v,llm,H,0.1,3,1,1,0,"CAA01628516DC07A4799C3401F46D20B
",2533,0.000000
completions_llm/completion_H_t0.1_30.v,llm,H,0.1,30,1,1,0,"D93917113DEC2624F433F2279D8D6558
",2543,3.096576
completions_llm/completion_H_t0.1_31.v,llm,H,0.1,31,1,1,0,"BE6A362A2EFC70217D06FAA490D40235
",2540,0.000000
completions_llm/completion_H_t0.1_32.v,llm,H,0.1,32,1,1,0,"CAA01628516DC07A4799C3401F46D20B
",2533,0.000000
completions_llm/completion_H_t0.1_33.v,llm,H,0.1,33,1,1,0,"BE6A362A2EFC70217D06FAA490D40235
",2540,0.000000
completions_llm/completion_H_t0.1_34.v,llm,H,0.1,34,1,1,0,"D93917113DEC2624F433F2279D8D6558
",2543,3.096576
completions_llm/completion_H_t0.1_35.v,llm,H,0.1,35,1,1,0,"CAA01628516DC07A4799C3401F46D20B
",2533,0.000000
completions_llm/completion_H_t0.1_36.v,llm,H,0.1,36,1,1,0,"CAA01628516DC07A4799C3401F46D20B
",2533,0.000000
completions_llm/completion_H_t0.1_37.v,llm,H,0.1,37,1,1,0,"BE6A362A2EFC70217D06FAA490D40235
",2540,0.000000
completions_llm/completion_H_t0.1_38.v,llm,H,0.1,38,1,1,0,"CAA01628516DC07A4799C3401F46D20B
",2533,0.000000
completions_llm/completion_H_t0.1_39.v,llm,H,0.1,39,1,1,0,"CAA01628516DC07A4799C3401F46D20B
",2533,0.000000
completions_llm/completion_H_t0.1_4.v,llm,H,0.1,4,1,1,0,"BE6A362A2EFC70217D06FAA490D40235
",2540,0.000000
completions_llm/completion_H_t0.1_40.v,llm,H,0.1,40,1,1,0,"CAA01628516DC07A4799C3401F46D20B
",2533,0.000000
completions_llm/completion_H_t0.1_41.v,llm,H,0.1,41,1,1,0,"CAA01628516DC07A4799C3401F46D20B
",2533,0.000000
completions_llm/completion_H_t0.1_42.v,llm,H,0.1,42,1,1,0,"7B610F877627545E733C21ED1BDD4C1B
",2540,NA
completions_llm/completion_H_t0.1_43.v,llm,H,0.1,43,1,1,0,"CAA01628516DC07A4799C3401F46D20B
",2533,0.000000
completions_llm/completion_H_t0.1_44.v,llm,H,0.1,44,1,1,0,"7B610F877627545E733C21ED1BDD4C1B
",2540,0.000000
completions_llm/completion_H_t0.1_45.v,llm,H,0.1,45,0,0,0,NA,NA,NA
completions_llm/completion_H_t0.1_46.v,llm,H,0.1,46,1,1,0,"7B610F877627545E733C21ED1BDD4C1B
",2540,0.000000
completions_llm/completion_H_t0.1_47.v,llm,H,0.1,47,1,1,0,"CAA01628516DC07A4799C3401F46D20B
",2533,0.000000
completions_llm/completion_H_t0.1_48.v,llm,H,0.1,48,1,1,0,"CAA01628516DC07A4799C3401F46D20B
",2533,0.000000
completions_llm/completion_H_t0.1_49.v,llm,H,0.1,49,1,1,0,"7B610F877627545E733C21ED1BDD4C1B
",2540,0.000000
completions_llm/completion_H_t0.1_5.v,llm,H,0.1,5,0,0,0,NA,NA,NA
completions_llm/completion_H_t0.1_50.v,llm,H,0.1,50,1,1,0,"7B610F877627545E733C21ED1BDD4C1B
",2540,0.000000
completions_llm/completion_H_t0.1_51.v,llm,H,0.1,51,1,1,0,"CAA01628516DC07A4799C3401F46D20B
",2533,0.000000
